"Henry Sims","H. Sims"
"Justin Holiday","J. Holiday"
"Josh Akognon","J. Akognon"
"Reggie Bullock","R. Bullock"
"Solomon Hill","S. Hill"
"Victor Oladipo","V. Oladipo"
"Tony Snell","T. Snell"
"Steven Adams","S. Adams"
"Giannis Antetokounmpo","G. Antetokounmpo"
"Pero Antić","P. Antić"
"Anthony Bennett","A. Bennett"
"Nick Calathes","N. Calathes"
"Kentavious Caldwell-Pope","K. Caldwell-Pope"
"Michael Carter-Williams","M. Carter-Williams"
"Gigi Datome","G. Datome"
"Vítor Luiz Faverani","V. Faverani"
"Rudy Gobert","R. Gobert"
"Archie Goodwin","A. Goodwin"
"Tim Hardaway Jr.","T. Jr."
"Elias Harris","E. Harris"
"Ognjen Kuzmić","O. Kuzmić"
"Alex Len","A. Len"
"Ben McLemore","B. McLemore"
"Gal Mekel","G. Mekel"
"Tony Mitchell","T. Mitchell"
"Nemanja Nedović","N. Nedović"
"Kelly Olynyk","K. Olynyk"
"Arinze Onuaku","A. Onuaku"
"Phil Pressey","P. Pressey"
"Dennis Schröder","D. Schröder"
"Peyton Siva","P. Siva"
"Nate Wolters","N. Wolters"
"Cody Zeller","C. Zeller"
"Dwight Buycks","D. Buycks"
"Dionte Christmas","D. Christmas"
"Ian Clark","I. Clark"
"Allen Crabbe","A. Crabbe"
"Gorgui Dieng","G. Dieng"
"Robbie Hummel","R. Hummel"
"Ricky Ledo","R. Ledo"
"Shabazz Muhammad","S. Muhammad"
"Andre Roberson","A. Roberson"
"Hollis Thompson","H. Thompson"
"Jeff Withey","J. Withey"
"Brandon Davies","B. Davies"
"Matthew Dellavedova","M. Dellavedova"
"Sergey Karasev","S. Karasev"
"Mason Plumlee","M. Plumlee"
"Ryan Kelly","R. Kelly"
"Jamaal Franklin","J. Franklin"
"Erik Murphy","E. Murphy"
"Toure' Murry","T. Murry"
"Miroslav Raduljica","M. Raduljica"
"Glen Rice Jr.","G. Jr."
"Dewayne Dedmon","D. Dedmon"
"Shane Larkin","S. Larkin"
"Lorenzo Brown","L. Brown"
"Trey Burke","T. Burke"
"Carrick Felix","C. Felix"
"James Southerland","J. Southerland"
"Ray McCallum","R. McCallum"
"Otto Porter Jr.","O. Jr."
"Isaiah Canaan","I. Canaan"
"Seth Curry","S. Curry"
"CJ McCollum","CJ McCollum"
"James Nunnally","J. Nunnally"
"Robert Covington","R. Covington"
"Vander Blue","V. Blue"
"Chris Babb","C. Babb"
"Adonis Thomas","A. Thomas"
"Mike Muscala","M. Muscala"
"Troy Daniels","T. Daniels"
"Justin Hamilton","J. Hamilton"
"Jorge Gutiérrez","J. Gutiérrez"
"Shane Edwards","S. Edwards"
"Royce White","R. White"
"Casper Ware","C. Ware"
"D.J. Stephens","D. Stephens"
"Scotty Hopson","S. Hopson"
"Tarik Black","T. Black"
"Jordan Clarkson","J. Clarkson"
"Aaron Gordon","A. Gordon"
"Devyn Marble","D. Marble"
"Kostas Papanikolaou","K. Papanikolaou"
"Elfrid Payton","E. Payton"
"Julius Randle","J. Randle"
"Cameron Bairstow","C. Bairstow"
"Bojan Bogdanović","B. Bogdanović"
"Spencer Dinwiddie","S. Dinwiddie"
"Cleanthony Early","C. Early"
"James Ennis III","J. III"
"Tyler Ennis","T. Ennis"
"Danté Exum","D. Exum"
"Rodney Hood","R. Hood"
"Joe Ingles","J. Ingles"
"Cory Jefferson","C. Jefferson"
"K.J. McDaniels","K. McDaniels"
"Doug McDermott","D. McDermott"
"Nikola Mirotić","N. Mirotić"
"Shabazz Napier","S. Napier"
"Nerlens Noel","N. Noel"
"Jusuf Nurkić","J. Nurkić"
"Jabari Parker","J. Parker"
"Damjan Rudež","D. Rudež"
"JaKarr Sampson","J. Sampson"
"Marcus Smart","M. Smart"
"Nik Stauskas","N. Stauskas"
"Travis Wear","T. Wear"
"Andrew Wiggins","A. Wiggins"
"Zach LaVine","Z. LaVine"
"Joe Harris","J. Harris"
"Andre Dawkins","A. Dawkins"
"Nick Johnson","N. Johnson"
"James Young","J. Young"
"Jordan Adams","J. Adams"
"P.J. Hairston","P. Hairston"
"Alex Kirk","A. Kirk"
"Russ Smith","R. Smith"
"Kyle Anderson","K. Anderson"
"Clint Capela","C. Capela"
"Will Cherry","W. Cherry"
"Erick Green","E. Green"
"Shayne Whittington","S. Whittington"
"T.J. Warren","T. Warren"
"Drew Gordon","D. Gordon"
"Gary Harris","G. Harris"
"Dwight Powell","D. Powell"
"Glenn Robinson III","G. III"
"Zoran Dragić","Z. Dragić"
"Noah Vonleh","N. Vonleh"
"Jarnell Stokes","J. Stokes"
"Kalin Lucas","K. Lucas"
"Bruno Caboclo","B. Caboclo"
"Lucas Nogueira","L. Nogueira"
"Markel Brown","M. Brown"
"Eric Moreland","E. Moreland"
"Grant Jerrett","G. Jerrett"
"Jerami Grant","J. Grant"
"C.J. Wilcox","C. Wilcox"
"Mitch McGary","M. McGary"
"Furkan Aldemir","F. Aldemir"
"Johnny O'Bryant","J. O'Bryant"
"Adreian Payne","A. Payne"
"Patrick Christopher","P. Christopher"
"Elijah Millsap","E. Millsap"
"Langston Galloway","L. Galloway"
"Tyler Johnson","T. Johnson"
"Larry Drew II","L. II"
"JaMychal Green","J. Green"
"James Michael McAdoo","J. McAdoo"
"Tim Frazier","T. Frazier"
"David Stockton","D. Stockton"
"Joffrey Lauvergne","J. Lauvergne"
"Jack Cooley","J. Cooley"
"Bryce Cotton","B. Cotton"
"Jerrelle Benimon","J. Benimon"
"Jabari Brown","J. Brown"
"Sean Kilpatrick","S. Kilpatrick"
"David Wear","D. Wear"
"Jerel McNeal","J. McNeal"
"Sim Bhullar","S. Bhullar"
"Stanley Johnson","S. Johnson"
"Lamar Patterson","L. Patterson"
"Justin Anderson","J. Anderson"
"Nemanja Bjelica","N. Bjelica"
"Devin Booker","D. Booker"
"Willie Cauley-Stein","W. Cauley-Stein"
"Sam Dekker","S. Dekker"
"Jerian Grant","J. Grant"
"Montrezl Harrell","M. Harrell"
"Mario Hezonja","M. Hezonja"
"Rondae Hollis-Jefferson","R. Hollis-Jefferson"
"Richaun Holmes","R. Holmes"
"Marcelo Huertas","M. Huertas"
"Damien Inglis","D. Inglis"
"Nikola Jokić","N. Jokić"
"Frank Kaminsky","F. Kaminsky"
"Sasha Kaun","S. Kaun"
"Trey Lyles","T. Lyles"
"T.J. McConnell","T. McConnell"
"Salah Mejri","S. Mejri"
"Jordan Mickey","J. Mickey"
"Emmanuel Mudiay","E. Mudiay"
"Raul Neto","R. Neto"
"Jahlil Okafor","J. Okafor"
"Kristaps Porziņģis","K. Porziņģis"
"Terry Rozier","T. Rozier"
"D'Angelo Russell","D. Russell"
"Karl-Anthony Towns","K. Towns"
"Rashad Vaughn","R. Vaughn"
"Justise Winslow","J. Winslow"
"Christian Wood","C. Wood"
"Joe Young","J. Young"
"Edy Tavares","E. Tavares"
"Myles Turner","M. Turner"
"Anthony Brown","A. Brown"
"Pat Connaughton","P. Connaughton"
"Boban Marjanović","B. Marjanović"
"Luis Montero","L. Montero"
"Kelly Oubre Jr.","K. Jr."
"Tibor Pleiß","T. Pleiß"
"Cameron Payne","C. Payne"
"Norman Powell","N. Powell"
"Delon Wright","D. Wright"
"Bobby Portis","B. Portis"
"R.J. Hunter","R. Hunter"
"Josh Richardson","J. Richardson"
"Larry Nance Jr.","L. Jr."
"Cristiano Felício","C. Felício"
"Tyus Jones","T. Jones"
"Jonathon Simmons","J. Simmons"
"Cliff Alexander","C. Alexander"
"Aaron Harrison","A. Harrison"
"Darrun Hilliard","D. Hilliard"
"Willie Reed","W. Reed"
"Jarell Martin","J. Martin"
"Jarell Eddie","J. Eddie"
"Branden Dawson","B. Dawson"
"J.J. O'Brien","J. O'Brien"
"Keith Appling","K. Appling"
"Bryce Dejean-Jones","B. Dejean-Jones"
"Kevon Looney","K. Looney"
"Thanasis Antetokounmpo","T. Antetokounmpo"
"Jordan McRae","J. McRae"
"Chris McCullough","C. McCullough"
"Alex Stepheson","A. Stepheson"
"Axel Toupane","A. Toupane"
"Briante Weber","B. Weber"
"Coty Clarke","C. Clarke"
"Xavier Munford","X. Munford"
"Alan Williams","A. Williams"
"Josh Huestis","J. Huestis"
"Rakeem Christmas","R. Christmas"
"Duje Dukan","D. Dukan"
"Ron Baker","R. Baker"
"Dāvis Bertāns","D. Bertāns"
"Bryn Forbes","B. Forbes"
"Willy Hernangómez","W. Hernangómez"
"Mindaugas Kuzminskas","M. Kuzminskas"
"Nicolás Laprovíttola","N. Laprovíttola"
"Patrick McCaw","P. McCaw"
"Álex Abrines","Á. Abrines"
"Wade Baldwin","W. Baldwin"
"Dragan Bender","D. Bender"
"Malcolm Brogdon","M. Brogdon"
"Jaylen Brown","J. Brown"
"Nicolás Brussino","N. Brussino"
"Marquese Chriss","M. Chriss"
"Semaj Christon","S. Christon"
"Deyonta Davis","D. Davis"
"Kris Dunn","K. Dunn"
"Henry Ellenson","H. Ellenson"
"Joel Embiid","J. Embiid"
"Dorian Finney-Smith","D. Finney-Smith"
"Michael Gbinije","M. Gbinije"
"Andrew Harrison","A. Harrison"
"Juancho Hernangómez","J. Hernangómez"
"Buddy Hield","B. Hield"
"Brandon Ingram","B. Ingram"
"Rodney McGruder","R. McGruder"
"Jamal Murray","J. Murray"
"Jakob Poeltl","J. Poeltl"
"Malachi Richardson","M. Richardson"
"Domantas Sabonis","D. Sabonis"
"Dario Šarić","D. Šarić"
"Pascal Siakam","P. Siakam"
"Tyler Ulis","T. Ulis"
"Isaiah Whitehead","I. Whitehead"
"DeAndre' Bembry","D. Bembry"
"Malcolm Delaney","M. Delaney"
"Sheldon Mac","S. Mac"
"Daniel Ochefu","D. Ochefu"
"Taurean Prince","T. Prince"
"Tomáš Satoranský","T. Satoranský"
"A.J. Hammons","A. Hammons"
"Georges Niang","G. Niang"
"Kyle Wiltjer","K. Wiltjer"
"Stephen Zimmerman","S. Zimmerman"
"Cheick Diallo","C. Diallo"
"Kay Felder","K. Felder"
"Timothé Luwawu-Cabarrot","T. Luwawu-Cabarrot"
"Dejounte Murray","D. Murray"
"Denzel Valentine","D. Valentine"
"Troy Williams","T. Williams"
"Paul Zipser","P. Zipser"
"Joel Bolomboy","J. Bolomboy"
"Thon Maker","T. Maker"
"Diamond Stone","D. Stone"
"Jake Layman","J. Layman"
"Maurice Ndour","M. Ndour"
"Treveon Graham","T. Graham"
"Ivica Zubac","I. Zubac"
"Malik Beasley","M. Beasley"
"Skal Labissière","S. Labissière"
"Georgios Papagiannis","G. Papagiannis"
"Demetrius Jackson","D. Jackson"
"Yogi Ferrell","Y. Ferrell"
"Tim Quarterman","T. Quarterman"
"Fred VanVleet","F. VanVleet"
"Danuel House Jr.","D. Jr."
"Jonathan Gibson","J. Gibson"
"Derrick Jones Jr.","D. Jr."
"Marshall Plumlee","M. Plumlee"
"Caris LeVert","C. LeVert"
"Damian Jones","D. Jones"
"Chinanu Onuaku","C. Onuaku"
"Pierre Jackson","P. Jackson"
"Chasson Randle","C. Randle"
"Okaro White","O. White"
"Mike Tobey","M. Tobey"
"Brice Johnson","B. Johnson"
"Quinn Cook","Q. Cook"
"David Nwaba","D. Nwaba"
"Ben Bentil","B. Bentil"
"Shawn Long","S. Long"
"Jarrod Uthoff","J. Uthoff"
"Wayne Selden","W. Selden"
"Gary Payton II","G. II"
"Alex Poythress","A. Poythress"
"Isaiah Taylor","I. Taylor"
"Patricio Garino","P. Garino"
"Marcus Georges-Hunt","M. Georges-Hunt"
"John Holland","J. Holland"
"Jordan Bell","J. Bell"
"Semi Ojeleye","S. Ojeleye"
"Jayson Tatum","J. Tatum"
"Bam Adebayo","B. Adebayo"
"Dwayne Bacon","D. Bacon"
"Dillon Brooks","D. Brooks"
"John Collins","J. Collins"
"De'Aaron Fox","D. Fox"
"Markelle Fultz","M. Fultz"
"Jonathan Isaac","J. Isaac"
"Josh Jackson","J. Jackson"
"Justin Jackson","J. Jackson"
"T.J. Leaf","T. Leaf"
"Josh Magette","J. Magette"
"Donovan Mitchell","D. Mitchell"
"Malik Monk","M. Monk"
"Abdel Nader","A. Nader"
"Brandon Paul","B. Paul"
"Alec Peters","A. Peters"
"Ben Simmons","B. Simmons"
"Dennis Smith Jr.","D. Jr."
"Caleb Swanigan","C. Swanigan"
"Daniel Theis","D. Theis"
"Derrick White","D. White"
"OG Anunoby","OG Anunoby"
"Ryan Arcidiacono","R. Arcidiacono"
"Lonzo Ball","L. Ball"
"Antonio Blakeney","A. Blakeney"
"Alex Caruso","A. Caruso"
"Damyean Dotson","D. Dotson"
"Terrance Ferguson","T. Ferguson"
"Dakari Johnson","D. Johnson"
"Kyle Kuzma","K. Kuzma"
"Lauri Markkanen","L. Markkanen"
"Alfonzo McKinnie","A. McKinnie"
"Frank Ntilikina","F. Ntilikina"
"Miloš Teodosić","M. Teodosić"
"Sindarius Thornwell","S. Thornwell"
"Jarrett Allen","J. Allen"
"Ike Anigbogu","I. Anigbogu"
"Jabari Bird","J. Bird"
"Sterling Brown","S. Brown"
"Gian Clavell","G. Clavell"
"Zach Collins","Z. Collins"
"Tyler Dorsey","T. Dorsey"
"Josh Hart","J. Hart"
"Luke Kennard","L. Kennard"
"Cedi Osman","C. Osman"
"D.J. Wilson","D. Wilson"
"Guerschon Yabusele","G. Yabusele"
"Khem Birch","K. Birch"
"Wes Iwundu","W. Iwundu"
"Maxi Kleber","M. Kleber"
"Frank Mason III","F. III"
"Royce O'Neale","R. O'Neale"
"Zhou Qi","Z. Qi"
"Ante Žižić","A. Žižić"
"Bogdan Bogdanović","B. Bogdanović"
"Mangok Mathiang","M. Mathiang"
"Marcus Paige","M. Paige"
"Charles Cooke","C. Cooke"
"Jalen Jones","J. Jones"
"Ivan Rabb","I. Rabb"
"Jacob Wiley","J. Wiley"
"Jawun Evans","J. Evans"
"Tony Bradley","T. Bradley"
"Tyler Cavanaugh","T. Cavanaugh"
"Derrick Walton","D. Walton"
"C.J. Williams","C. Williams"
"Matt Costello","M. Costello"
"Furkan Korkmaz","F. Korkmaz"
"Daniel Hamilton","D. Hamilton"
"Antonius Cleveland","A. Cleveland"
"Tyler Lydon","T. Lydon"
"Jacob Pullen","J. Pullen"
"Jamil Wilson","J. Wilson"
"Torrey Craig","T. Craig"
"Kobi Simmons","K. Simmons"
"Vince Hunter","V. Hunter"
"Kadeem Allen","K. Allen"
"Monte Morris","M. Morris"
"London Perrantes","L. Perrantes"
"Jamel Artis","J. Artis"
"Johnathan Motley","J. Motley"
"Kyle Collinsworth","K. Collinsworth"
"Malcolm Miller","M. Miller"
"Thomas Bryant","T. Bryant"
"Matt Williams","M. Williams"
"Milton Doyle","M. Doyle"
"Naz Mitrou-Long","N. Mitrou-Long"
"Tyrone Wallace","T. Wallace"
"Davon Reed","D. Reed"
"Myke Henry","M. Henry"
"Nigel Hayes-Davis","N. Hayes-Davis"
"Ben Moore","B. Moore"
"James Webb III","J. III"
"Josh Gray","J. Gray"
"Reggie Hearn","R. Hearn"
"Erik McCree","E. McCree"
"PJ Dozier","PJ Dozier"
"Isaiah Hicks","I. Hicks"
"Luke Kornet","L. Kornet"
"Andrew White","A. White"
"Shaquille Harrison","S. Harrison"
"Walt Lemon Jr.","W. Jr."
"Trey McKinney-Jones","T. McKinney-Jones"
"Jaylen Morris","J. Morris"
"Xavier Rathan-Mayes","X. Rathan-Mayes"
"Rodney Purvis","R. Purvis"
"Jameel Warney","J. Warney"
"Damion Lee","D. Lee"
"Chris Boucher","C. Boucher"
"Justin Patton","J. Patton"
"Omari Johnson","O. Johnson"
"Andre Ingram","A. Ingram"
"Edmond Sumner","E. Sumner"
"Aaron Jackson","A. Jackson"
"Devin Robinson","D. Robinson"
"Jonah Bolden","J. Bolden"
"Hamidou Diallo","H. Diallo"
"Landry Shamet","L. Shamet"
"Brad Wanamaker","B. Wanamaker"
"Jaylen Adams","J. Adams"
"Deandre Ayton","D. Ayton"
"Marvin Bagley III","M. III"
"Mo Bamba","Mo Bamba"
"Mikal Bridges","M. Bridges"
"Miles Bridges","M. Bridges"
"Ryan Broekhoff","R. Broekhoff"
"Bruce Brown","B. Brown"
"Jalen Brunson","J. Brunson"
"Gary Clark","G. Clark"
"Donte DiVincenzo","D. DiVincenzo"
"Luka Dončić","L. Dončić"
"Harry Giles","H. Giles"
"Shai Gilgeous-Alexander","S. Gilgeous-Alexander"
"Isaiah Hartenstein","I. Hartenstein"
"Aaron Holiday","A. Holiday"
"Kevin Huerter","K. Huerter"
"Frank Jackson","F. Jackson"
"Jaren Jackson Jr.","J. Jr."
"Kevin Knox","K. Knox"
"Rodions Kurucs","R. Kurucs"
"Zach Lofton","Z. Lofton"
"Elie Okobo","E. Okobo"
"Mitchell Robinson","M. Robinson"
"Collin Sexton","C. Sexton"
"Ray Spalding","R. Spalding"
"Omari Spellman","O. Spellman"
"Allonzo Trier","A. Trier"
"Thomas Welsh","T. Welsh"
"Kenrich Williams","K. Williams"
"Trae Young","T. Young"
"Wendell Carter Jr.","W. Jr."
"Chandler Hutchison","C. Hutchison"
"Isaiah Briscoe","I. Briscoe"
"Deonte Burton","D. Burton"
"Alize Johnson","A. Johnson"
"Drew Eubanks","D. Eubanks"
"Chimezie Metu","C. Metu"
"Džanan Musa","D. Musa"
"Josh Okogie","J. Okogie"
"Theo Pinson","T. Pinson"
"Grayson Allen","G. Allen"
"Jacob Evans","J. Evans"
"Devonte' Graham","D. Graham"
"De'Anthony Melton","D. Melton"
"Svi Mykhailiuk","S. Mykhailiuk"
"Johnathan Williams","J. Williams"
"Robert Williams","R. Williams"
"DeVaughn Akoon-Purcell","D. Akoon-Purcell"
"Troy Brown Jr.","T. Jr."
"Duncan Robinson","D. Robinson"
"Keita Bates-Diop","K. Bates-Diop"
"Daryl Macon","D. Macon"
"Jerome Robinson","J. Robinson"
"Yuta Watanabe","Y. Watanabe"
"Jordan Loyd","J. Loyd"
"Anfernee Simons","A. Simons"
"Melvin Frazier","M. Frazier"
"Jared Terrell","J. Terrell"
"Gary Trent Jr.","G. Jr."
"Khyri Thomas","K. Thomas"
"Marcus Derrickson","M. Derrickson"
"Vince Edwards","V. Edwards"
"Moritz Wagner","M. Wagner"
"Tyler Davis","T. Davis"
"Shake Milton","S. Milton"
"Jaron Blossomgame","J. Blossomgame"
"Isaac Bonga","I. Bonga"
"Jevon Carter","J. Carter"
"Rawle Alkins","R. Alkins"
"Brandon Goodwin","B. Goodwin"
"Troy Caupain","T. Caupain"
"Amile Jefferson","A. Jefferson"
"J.P. Macura","J. Macura"
"Lonnie Walker IV","L. IV"
"Haywood Highsmith","H. Highsmith"
"Deng Adel","D. Adel"
"Julian Washburn","J. Washburn"
"Mitch Creek","M. Creek"
"Jarred Vanderbilt","J. Vanderbilt"
"Emanuel Terry","E. Terry"
"Joe Chealey","J. Chealey"
"Brandon Sampson","B. Sampson"
"Ángel Delgado","Á. Delgado"
"Donte Grantham","D. Grantham"
"Trevon Duval","T. Duval"
"Bonzie Colson","B. Colson"
"Tahjere McCall","T. McCall"
"Jordan Sibert","J. Sibert"
"B.J. Johnson","B. Johnson"
"Cameron Reynolds","C. Reynolds"
"Dairis Bertāns","D. Bertāns"
"Kostas Antetokounmpo","K. Antetokounmpo"
"Chris Chiozza","C. Chiozza"
"Zhaire Smith","Z. Smith"
"Dusty Hannahs","D. Hannahs"
"Jemerrio Jones","J. Jones"
"Isaac Humphries","I. Humphries"
"Billy Garrett","B. Garrett"
"Yante Maten","Y. Maten"
"Nickeil Alexander-Walker","N. Alexander-Walker"
"Terence Davis","T. Davis"
"Nicolò Melli","N. Melli"
"RJ Barrett","RJ Barrett"
"Darius Bazley","D. Bazley"
"Brandon Clarke","B. Clarke"
"Jarrett Culver","J. Culver"
"Carsen Edwards","C. Edwards"
"Wenyen Gabriel","W. Gabriel"
"Darius Garland","D. Garland"
"Marko Gudurić","M. Gudurić"
"Rui Hachimura","R. Hachimura"
"Jared Harper","J. Harper"
"Tyler Herro","T. Herro"
"Garrison Mathews","G. Mathews"
"Ja Morant","Ja Morant"
"Kendrick Nunn","K. Nunn"
"KZ Okpala","KZ Okpala"
"Kevin Porter Jr.","K. Jr."
"Justin Robinson","J. Robinson"
"Admiral Schofield","A. Schofield"
"Chris Silva","C. Silva"
"Matisse Thybulle","M. Thybulle"
"P.J. Washington","P. Washington"
"Coby White","C. White"
"Grant Williams","G. Williams"
"Ky Bowman","Ky Bowman"
"Bruno Fernando","B. Fernando"
"De'Andre Hunter","D. Hunter"
"Mfiondu Kabengele","M. Kabengele"
"Terance Mann","T. Mann"
"Eric Paschall","E. Paschall"
"Jordan Poole","J. Poole"
"Cam Reddish","C. Reddish"
"Jarrell Brantley","J. Brantley"
"Javonte Green","J. Green"
"Justin James","J. James"
"Stanton Kidd","S. Kidd"
"Nassir Little","N. Little"
"Caleb Martin","C. Martin"
"Cody Martin","C. Martin"
"Kelan Martin","K. Martin"
"Jalen McDaniels","J. McDaniels"
"Zach Norvell","Z. Norvell"
"Nigel Williams-Goss","N. Williams-Goss"
"Goga Bitadze","G. Bitadze"
"Tyler Cook","T. Cook"
"Tacko Fall","T. Fall"
"Daniel Gafford","D. Gafford"
"Cameron Johnson","C. Johnson"
"Vincent Poirier","V. Poirier"
"Matt Thomas","M. Thomas"
"Jaxson Hayes","J. Hayes"
"Romeo Langford","R. Langford"
"Vlatko Čančar","V. Čančar"
"Michael Porter Jr.","M. Jr."
"Ignas Brazdeikis","I. Brazdeikis"
"Chris Clemons","C. Clemons"
"Jordan Bone","J. Bone"
"Charlie Brown Jr.","C. Jr."
"Jordan McLaughlin","J. McLaughlin"
"Jaylen Nowell","J. Nowell"
"Nic Claxton","N. Claxton"
"John Konchar","J. Konchar"
"Moses Brown","M. Brown"
"Jaylen Hoard","J. Hoard"
"Miye Oni","M. Oni"
"Brian Bowen","B. Bowen"
"Devon Hall","D. Hall"
"DaQuan Jeffries","D. Jeffries"
"Zylan Cheatham","Z. Cheatham"
"Oshae Brissett","O. Brissett"
"Dewan Hernandez","D. Hernandez"
"Dean Wade","D. Wade"
"Keldon Johnson","K. Johnson"
"Max Strus","M. Strus"
"Sekou Doumbouya","S. Doumbouya"
"Tremont Waters","T. Waters"
"Juwan Morgan","J. Morgan"
"Shamorie Ponds","S. Ponds"
"Norvel Pelle","N. Pelle"
"Ty Jerome","Ty Jerome"
"Luguentz Dort","L. Dort"
"Talen Horton-Tucker","T. Horton-Tucker"
"Naz Reid","N. Reid"
"Anžejs Pasečņiks","A. Pasečņiks"
"Kevin Hervey","K. Hervey"
"Louis King","L. King"
"Alen Smailagić","A. Smailagić"
"Adam Mokoka","A. Mokoka"
"Rayjon Tucker","R. Tucker"
"Amir Coffey","A. Coffey"
"Josh Reaves","J. Reaves"
"Paul Watson","P. Watson"
"Michael Frazier","M. Frazier"
"Kyle Guy","K. Guy"
"Jalen Lecque","J. Lecque"
"Matt Mooney","M. Mooney"
"Zion Williamson","Z. Williamson"
"Vic Law","V. Law"
"Gabe Vincent","G. Vincent"
"Isaiah Roby","I. Roby"
"Jeremiah Martin","J. Martin"
"Marques Bolden","M. Bolden"
"Eric Mika","E. Mika"
"Tariq Owens","T. Owens"
"Marial Shayok","M. Shayok"
"William Howard","W. Howard"
"Juan Toscano-Anderson","J. Toscano-Anderson"
"Quinndary Weatherspoon","Q. Weatherspoon"
"Malik Newman","M. Newman"
"Justin Wright-Foreman","J. Wright-Foreman"
"Donta Hall","D. Hall"
"Mychal Mulder","M. Mulder"
"Luka Šamanić","L. Šamanić"
"Bol Bol","B. Bol"
"Kyle Alexander","K. Alexander"
"Devontae Cacok","D. Cacok"
"Reggie Perry","R. Perry"
"James Wiseman","J. Wiseman"
"Precious Achiuwa","P. Achiuwa"
"Cole Anthony","C. Anthony"
"Deni Avdija","D. Avdija"
"Udoka Azubuike","U. Azubuike"
"LaMelo Ball","L. Ball"
"Desmond Bane","D. Bane"
"Keljin Blevins","K. Blevins"
"Facundo Campazzo","F. Campazzo"
"Anthony Edwards","A. Edwards"
"CJ Elleby","CJ Elleby"
"Malachi Flynn","M. Flynn"
"Josh Green","J. Green"
"Tyrese Haliburton","T. Haliburton"
"Killian Hayes","K. Hayes"
"Elijah Hughes","E. Hughes"
"Nathan Knight","N. Knight"
"Tyrese Maxey","T. Maxey"
"Skylar Mays","S. Mays"
"Sam Merrill","S. Merrill"
"Chuma Okeke","C. Okeke"
"Isaac Okoro","I. Okoro"
"Payton Pritchard","P. Pritchard"
"Immanuel Quickley","I. Quickley"
"Jalen Smith","J. Smith"
"Obi Toppin","O. Toppin"
"Devin Vassell","D. Vassell"
"Patrick Williams","P. Williams"
"Dylan Windler","D. Windler"
"Markus Howard","M. Howard"
"Aaron Nesmith","A. Nesmith"
"Jordan Nwora","J. Nwora"
"Daniel Oturu","D. Oturu"
"Tyrell Terry","T. Terry"
"Saddiq Bey","S. Bey"
"Théo Maledon","T. Maledon"
"Aleksej Pokusevski","A. Pokusevski"
"Cassius Stanley","C. Stanley"
"Jae'Sean Tate","J. Tate"
"Brodric Thomas","B. Thomas"
"Ty-Shon Alexander","T. Alexander"
"Isaiah Joe","I. Joe"
"Dakota Mathias","D. Mathias"
"Jaden McDaniels","J. McDaniels"
"Jahmi'us Ramsey","J. Ramsey"
"Lamar Stevens","L. Stevens"
"Robert Woodard II","R. II"
"R.J. Hampton","R. Hampton"
"Zeke Nnaji","Z. Nnaji"
"Isaiah Stewart","I. Stewart"
"Anthony Gill","A. Gill"
"Josh Hall","J. Hall"
"Kira Lewis Jr.","K. Jr."
"Vernon Carey Jr.","V. Jr."
"Tre Jones","T. Jones"
"Sean McDermott","S. McDermott"
"Nick Richards","N. Richards"
"Karim Mané","K. Mané"
"Devon Dotson","D. Dotson"
"Nate Hinton","N. Hinton"
"Xavier Tillman Sr.","X. Sr."
"Nico Mannion","N. Mannion"
"Paul Reed","P. Reed"
"Trent Forrest","T. Forrest"
"Saben Lee","S. Lee"
"Deividas Sirvydis","D. Sirvydis"
"Jalen Harris","J. Harris"
"Mason Jones","M. Jones"
"KJ Martin","KJ Martin"
"Cassius Winston","C. Winston"
"Tyler Bey","T. Bey"
"Naji Marshall","N. Marshall"
"Onyeka Okongwu","O. Okongwu"
"Ashton Hagans","A. Hagans"
"Greg Whittington","G. Whittington"
"Killian Tillie","K. Tillie"
"Mamadi Diakite","M. Diakite"
"Anthony Lamb","A. Lamb"
"Nate Darling","N. Darling"
"Jontay Porter","J. Porter"
"Will Magnay","W. Magnay"
"Grant Riller","G. Riller"
"Devin Cannady","D. Cannady"
"Armoni Brooks","A. Brooks"
"Malik Fitts","M. Fitts"
"Freddie Gillespie","F. Gillespie"
"Robert Franks","R. Franks"
"Amida Brimah","A. Brimah"
"Gabriel Deck","G. Deck"
"Cameron Oliver","C. Oliver"
"Jay Scrubb","J. Scrubb"
"Didi Louzada","D. Louzada"
"Elijah Bryant","E. Bryant"
"Georgios Kalaitzakis","G. Kalaitzakis"
"Sandro Mamukelashvili","S. Mamukelashvili"
"Moses Moody","M. Moody"
"Cam Thomas","C. Thomas"
"Dalano Banton","D. Banton"
"Scottie Barnes","S. Barnes"
"Charles Bassey","C. Bassey"
"Leandro Bolmaro","L. Bolmaro"
"Jared Butler","J. Butler"
"Josh Christopher","J. Christopher"
"Ayo Dosunmu","A. Dosunmu"
"Chris Duarte","C. Duarte"
"Usman Garuba","U. Garuba"
"Josh Giddey","J. Giddey"
"Jalen Green","J. Green"
"Quentin Grimes","Q. Grimes"
"Aaron Henry","A. Henry"
"Herbert Jones","H. Jones"
"Vít Krejčí","V. Krejčí"
"Jock Landale","J. Landale"
"Tre Mann","T. Mann"
"Davion Mitchell","D. Mitchell"
"Evan Mobley","E. Mobley"
"Trey Murphy III","T. III"
"Joshua Primo","J. Primo"
